Date,Time,CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Datetime
17/03/2004,21.00.00,5.299999999999999,1795.0,27.200000000000003,1485.0,336.0,653.0,180.0,2174.0,2050.0,19.1,42.6,0.9294,2004-03-17 21:00:00
17/03/2004,22.00.00,2.8,1444.0,15.0,1150.0,202.0,770.0,136.0,1727.0,1727.0,17.2,44.1,0.8558,2004-03-17 22:00:00
17/03/2004,23.00.00,2.6,1488.0,15.7,1171.0,178.0,731.0,127.0,1778.0,1705.0,16.0,50.9,0.9206,2004-03-17 23:00:00
18/03/2004,00.00.00,2.3,1371.0,13.0,1083.0,154.0,796.0,116.0,1669.0,1551.0,14.8,53.9,0.9024,2004-03-18 00:00:00
18/03/2004,01.00.00,1.4,1161.0,8.1,904.0,92.0,947.0,107.0,1502.0,1240.0,14.3,55.4,0.8975,2004-03-18 01:00:00
18/03/2004,02.00.00,1.0,1064.0,5.5,787.0,61.0,1057.0,88.0,1407.0,1115.0,14.8,52.1,0.8686,2004-03-18 02:00:00
18/03/2004,03.00.00,0.7,970.0,3.5999999999999996,687.0,54.60000000000002,1196.0,51.20000000000001,1351.0,969.0,13.9,53.9,0.8501,2004-03-18 03:00:00
18/03/2004,04.00.00,1.24,954.0,2.9000000000000004,645.0,60.0,1260.0,78.0,1334.0,925.0,11.6,61.9,0.8442,2004-03-18 04:00:00
18/03/2004,05.00.00,0.6000000000000003,931.0,2.5,623.0,37.0,1293.0,57.0,1307.0,828.0,12.0,58.9,0.8233,2004-03-18 05:00:00
18/03/2004,06.00.00,0.7,938.0,3.0,650.0,68.0,1251.0,71.0,1333.0,893.0,10.899999999999999,62.1,0.8113,2004-03-18 06:00:00
18/03/2004,07.00.00,1.5,1166.0,7.7,885.0,139.0,1005.0,85.0,1551.0,1075.0,10.6,63.3,0.8067,2004-03-18 07:00:00
18/03/2004,08.00.00,4.7,1643.0,23.3,1384.0,339.0,667.0,124.0,2094.0,1610.0,11.5,60.0,0.8117,2004-03-18 08:00:00
18/03/2004,09.00.00,5.299999999999999,1934.0,28.25,1682.0,421.0,541.0,151.0,2468.0,2051.0,14.3,50.6,0.8186,2004-03-18 09:00:00
18/03/2004,10.00.00,4.5,1617.0,21.3,1333.0,349.0,686.0,150.0,2010.0,1819.0,17.8,40.5,0.821,2004-03-18 10:00:00
18/03/2004,11.00.00,2.8,1473.0,14.3,1127.0,224.0,831.0,152.0,1752.0,1568.0,20.8,34.4,0.8365,2004-03-18 11:00:00
18/03/2004,12.00.00,2.2,1379.0,12.5,1068.0,171.0,899.0,139.0,1663.0,1374.0,23.8,28.199999999999996,0.8219,2004-03-18 12:00:00
18/03/2004,13.00.00,2.2,1385.0,12.2,1056.0,149.0,891.0,133.0,1648.0,1268.0,24.2,28.7,0.8515,2004-03-18 13:00:00
18/03/2004,14.00.00,2.3,1379.0,13.1,1087.0,137.0,901.0,126.0,1660.0,1144.0,25.2,24.9,0.7829,2004-03-18 14:00:00
18/03/2004,15.00.00,2.2,1322.0,14.4,1129.0,149.0,934.0,128.0,1639.0,1109.0,27.0,17.8,0.6275,2004-03-18 15:00:00
18/03/2004,16.00.00,2.8,1496.0,16.8,1205.0,172.0,822.0,169.0,1767.0,1347.0,27.1,23.1,0.818,2004-03-18 16:00:00
18/03/2004,17.00.00,2.7,1409.0,14.5,1131.0,166.0,873.0,149.0,1689.0,1206.0,25.8,23.9,0.7832,2004-03-18 17:00:00
18/03/2004,18.00.00,3.7,1513.0,21.5,1338.0,214.0,764.0,156.0,1957.0,1397.0,23.0,26.8,0.7446,2004-03-18 18:00:00
18/03/2004,19.00.00,5.1,1667.0,26.4,1464.0,280.0,683.0,168.0,2118.0,1588.0,20.7,31.1,0.7523,2004-03-18 19:00:00
18/03/2004,20.00.00,5.1,1667.0,26.0,1453.0,276.0,684.0,176.0,2051.0,1569.0,18.6,36.2,0.7676,2004-03-18 20:00:00
18/03/2004,21.00.00,3.2,1430.0,14.1,1121.0,178.0,814.0,135.0,1732.0,1322.0,16.0,48.4,0.8768,2004-03-18 21:00:00
18/03/2004,22.00.00,2.1,1333.0,10.3,989.0,129.0,885.0,121.0,1621.0,1194.0,14.5,57.8,0.9456,2004-03-18 22:00:00
18/03/2004,23.00.00,1.7,1262.0,8.3,911.0,95.0,948.0,99.0,1545.0,1062.0,13.1,64.2,0.9606,2004-03-18 23:00:00
19/03/2004,00.00.00,2.0,1287.0,8.9,936.0,126.0,918.0,106.0,1606.0,1040.0,12.0,69.7,0.9735,2004-03-19 00:00:00
19/03/2004,01.00.00,1.6,1134.0,6.6,840.0,103.0,1021.0,96.0,1501.0,917.0,11.9,71.1,0.9915,2004-03-19 01:00:00
19/03/2004,02.00.00,0.8999999999999999,999.0,3.5999999999999996,688.0,48.0,1229.0,63.0,1380.0,594.0,12.5,69.3,1.0029,2004-03-19 02:00:00
19/03/2004,03.00.00,0.7,961.0,2.5,622.0,64.60000000000002,1382.0,54.199999999999996,1301.0,430.0,12.5,67.5,0.9768,2004-03-19 03:00:00
19/03/2004,04.00.00,0.6200000000000001,934.0,1.8000000000000007,569.0,20.0,1440.0,32.0,1280.0,397.0,12.3,67.7,0.9665,2004-03-19 04:00:00
19/03/2004,05.00.00,0.5,913.0,1.3000000000000007,525.0,18.00000000000003,1620.0,28.0,1260.0,370.0,12.5,66.8,0.962,2004-03-19 05:00:00
19/03/2004,06.00.00,0.7,969.0,2.3,607.0,56.0,1373.0,61.0,1324.0,438.0,12.3,66.3,0.9487,2004-03-19 06:00:00
19/03/2004,07.00.00,1.5,1182.0,6.7,845.0,115.0,1054.0,99.0,1539.0,704.0,12.4,64.9,0.9332,2004-03-19 07:00:00
19/03/2004,08.00.00,4.8,1740.0,22.8,1372.0,320.0,671.0,157.0,2144.0,1476.0,13.0,61.6,0.9209,2004-03-19 08:00:00
19/03/2004,09.00.00,5.299999999999999,1819.0,28.25,1582.0,357.0,575.0,166.0,2456.0,1716.0,13.6,58.8,0.912,2004-03-19 09:00:00
19/03/2004,10.00.00,4.0,1427.0,19.2,1275.0,253.0,701.0,149.0,1980.0,1398.0,13.9,57.1,0.9032,2004-03-19 10:00:00
19/03/2004,11.00.00,3.3,1390.0,16.4,1191.0,218.0,759.0,135.0,1879.0,1268.0,14.5,54.4,0.8917,2004-03-19 11:00:00
19/03/2004,12.00.00,2.8,1283.0,14.0,1117.0,192.0,813.0,127.0,1751.0,1188.0,15.5,50.1,0.8744,2004-03-19 12:00:00
19/03/2004,13.00.00,3.0,1304.0,15.3,1157.0,176.0,793.0,122.0,1801.0,1171.0,16.1,47.6,0.8655,2004-03-19 13:00:00
19/03/2004,14.00.00,3.3,1364.0,16.7,1202.0,198.0,771.0,135.0,1875.0,1250.0,16.3,47.1,0.864,2004-03-19 14:00:00
19/03/2004,15.00.00,3.5,1410.0,19.0,1268.0,212.0,724.0,139.0,1957.0,1344.0,16.4,47.5,0.8791,2004-03-19 15:00:00
19/03/2004,16.00.00,4.0,1476.0,19.4,1280.0,249.0,708.0,147.0,1955.0,1378.0,16.1,50.2,0.9094,2004-03-19 16:00:00
19/03/2004,17.00.00,4.6,1522.0,20.9,1320.0,270.0,690.0,158.0,2005.0,1435.0,16.0,50.7,0.9142,2004-03-19 17:00:00
19/03/2004,18.00.00,4.1,1442.0,20.2,1301.0,231.0,704.0,146.0,1952.0,1372.0,15.8,50.3,0.8989,2004-03-19 18:00:00
19/03/2004,19.00.00,4.5,1469.0,21.7,1344.0,251.0,677.0,144.0,1997.0,1471.0,15.5,50.6,0.884,2004-03-19 19:00:00
19/03/2004,20.00.00,3.9000000000000004,1467.0,19.8,1292.0,210.0,698.0,138.0,1942.0,1439.0,15.4,51.4,0.8956,2004-03-19 20:00:00
19/03/2004,21.00.00,4.0,1421.0,16.7,1202.0,249.0,748.0,143.0,1854.0,1429.0,15.2,53.1,0.9117,2004-03-19 21:00:00
19/03/2004,22.00.00,2.2,1175.0,9.1,945.0,143.0,904.0,116.0,1604.0,1081.0,14.7,57.6,0.9573,2004-03-19 22:00:00
19/03/2004,23.00.00,2.1,1215.0,8.3,912.0,126.99999999999999,948.0,109.0,1547.0,993.0,14.2,58.3,0.938,2004-03-19 23:00:00
20/03/2004,00.00.00,1.7,1127.0,5.8,802.0,104.0,1064.0,92.0,1447.0,837.0,13.8,57.9,0.9085,2004-03-20 00:00:00
20/03/2004,01.00.00,1.6,1090.0,5.2,773.0,86.0,1105.0,83.0,1429.0,761.0,13.9,55.9,0.8842,2004-03-20 01:00:00
20/03/2004,02.00.00,1.3,1017.0,4.1,718.0,74.0,1182.0,81.0,1382.0,650.0,13.9,55.6,0.8765,2004-03-20 02:00:00
20/03/2004,03.00.00,1.3,997.0,3.4000000000000004,677.0,121.19999999999999,1252.0,87.2,1359.0,591.0,13.8,55.1,0.8666,2004-03-20 03:00:00
20/03/2004,04.00.00,0.8,945.0,2.9000000000000004,646.0,44.0,1308.0,55.0,1332.0,505.0,13.8,54.6,0.8574,2004-03-20 04:00:00
20/03/2004,05.00.00,0.8,956.0,3.0999999999999996,661.0,42.0,1260.0,53.0,1351.0,518.0,13.6,55.1,0.856,2004-03-20 05:00:00
20/03/2004,06.00.00,0.8,966.0,2.5,622.0,63.0,1317.0,67.0,1342.0,571.0,13.6,59.0,0.9129,2004-03-20 06:00:00
20/03/2004,07.00.00,1.1,1064.0,4.3,728.0,115.0,1161.0,91.0,1461.0,842.0,13.5,58.4,0.896,2004-03-20 07:00:00
20/03/2004,08.00.00,2.1,1300.0,8.9,935.0,170.0,902.0,113.0,1623.0,1145.0,13.8,58.0,0.9083,2004-03-20 08:00:00
20/03/2004,09.00.00,2.4,1348.0,10.5,998.0,147.0,834.0,102.0,1689.0,1218.0,14.6,53.1,0.8765,2004-03-20 09:00:00
20/03/2004,10.00.00,2.6,1425.0,12.5,1068.0,166.0,776.0,107.0,1764.0,1341.0,15.0,52.3,0.8881,2004-03-20 10:00:00
20/03/2004,11.00.00,2.8,1474.0,12.3,1061.0,195.0,768.0,113.0,1768.0,1406.0,15.4,52.1,0.9046,2004-03-20 11:00:00
20/03/2004,12.00.00,2.6,1490.0,11.7,1039.0,182.0,782.0,108.0,1757.0,1422.0,16.3,50.0,0.9158,2004-03-20 12:00:00
20/03/2004,13.00.00,2.6,1495.0,11.7,1040.0,168.0,809.0,105.0,1735.0,1373.0,17.1,47.9,0.9281,2004-03-20 13:00:00
20/03/2004,14.00.00,2.1,1376.0,9.3,953.0,124.99999999999999,900.0,93.0,1636.0,1153.0,19.0,42.9,0.937,2004-03-20 14:00:00
20/03/2004,15.00.00,1.7,1305.0,7.6,884.0,95.0,980.0,87.0,1573.0,927.0,19.5,42.3,0.9476,2004-03-20 15:00:00
20/03/2004,16.00.00,1.6,1283.0,6.7,844.0,79.0,1036.0,76.0,1539.0,766.0,19.5,42.3,0.9493,2004-03-20 16:00:00
20/03/2004,17.00.00,2.1,1392.0,9.7,967.0,119.0,930.0,94.0,1649.0,941.0,19.1,43.8,0.9556,2004-03-20 17:00:00
20/03/2004,18.00.00,2.3,1452.0,12.4,1063.0,142.0,856.0,110.0,1774.0,1146.0,18.5,46.3,0.9744,2004-03-20 18:00:00
20/03/2004,19.00.00,3.5,1633.0,16.6,1199.0,215.0,734.0,136.0,1919.0,1417.0,17.4,51.6,1.0159,2004-03-20 19:00:00
20/03/2004,20.00.00,3.9000000000000004,1625.0,16.4,1191.0,229.0,733.0,139.0,1885.0,1442.0,17.1,51.3,0.9914,2004-03-20 20:00:00
20/03/2004,21.00.00,3.3,1535.0,13.7,1108.0,206.0,785.0,125.0,1820.0,1323.0,16.4,53.8,0.9964,2004-03-20 21:00:00
20/03/2004,22.00.00,2.3,1323.0,9.9,973.0,147.0,864.0,111.0,1712.0,1125.0,16.2,55.4,1.0132,2004-03-20 22:00:00
20/03/2004,23.00.00,2.1,1309.0,8.9,937.0,122.00000000000001,905.0,97.0,1672.0,1036.0,15.9,57.7,1.0356,2004-03-20 23:00:00
21/03/2004,00.00.00,2.8,1456.0,10.6,999.0,175.0,835.0,107.0,1714.0,1202.0,15.7,58.6,1.0396,2004-03-21 00:00:00
21/03/2004,01.00.00,2.1,1300.0,7.4,872.0,133.0,941.0,90.0,1577.0,1054.0,15.1,60.9,1.0398,2004-03-21 01:00:00
21/03/2004,02.00.00,1.6,1203.0,6.2,823.0,89.0,1004.0,84.0,1526.0,903.0,15.6,56.6,0.9951,2004-03-21 02:00:00
21/03/2004,03.00.00,1.6,1195.0,6.5,836.0,179.2,987.0,93.8,1554.0,885.0,15.2,57.9,0.9941,2004-03-21 03:00:00
21/03/2004,04.00.00,1.52,1117.0,5.8,802.0,85.0,1029.0,87.0,1539.0,818.0,15.4,57.8,1.0021,2004-03-21 04:00:00
21/03/2004,05.00.00,1.1,1062.0,4.0,711.0,55.0,1136.0,66.0,1461.0,700.0,14.9,60.6,1.0196,2004-03-21 05:00:00
21/03/2004,06.00.00,0.7,947.0,2.0999999999999988,594.0,24.0,1300.0,36.0,1390.0,580.0,14.5,63.0,1.0316,2004-03-21 06:00:00
21/03/2004,07.00.00,0.8,1065.0,3.5999999999999996,687.0,72.0,1143.0,62.0,1492.0,815.0,14.2,66.2,1.063,2004-03-21 07:00:00
21/03/2004,08.00.00,1.2,1155.0,4.4,734.0,122.00000000000001,1062.0,91.0,1528.0,1035.0,14.5,65.3,1.0704,2004-03-21 08:00:00
21/03/2004,09.00.00,1.4,1220.0,5.4,782.0,111.0,996.0,89.0,1560.0,1067.0,15.3,62.1,1.073,2004-03-21 09:00:00
21/03/2004,10.00.00,1.7,1301.0,7.1,862.0,123.0,914.0,93.0,1633.0,1114.0,16.3,59.0,1.0868,2004-03-21 10:00:00
21/03/2004,11.00.00,1.8,1279.0,7.3,870.0,106.0,911.0,81.0,1646.0,1000.0,18.9,49.6,1.07,2004-03-21 11:00:00
21/03/2004,12.00.00,1.8,1267.0,7.6,883.0,103.0,953.0,82.0,1617.0,906.0,19.4,46.1,1.0249,2004-03-21 12:00:00
21/03/2004,13.00.00,1.9,1239.0,6.8,848.0,102.0,981.0,80.0,1568.0,822.0,20.8,41.6,1.0091,2004-03-21 13:00:00
21/03/2004,14.00.00,1.3,1128.0,4.6,742.0,48.0,1144.0,48.0,1507.0,610.0,21.4,40.3,1.0126,2004-03-21 14:00:00
21/03/2004,15.00.00,1.6,1243.0,8.4,916.0,63.0,962.0,61.0,1669.0,657.0,21.2,39.3,0.9791,2004-03-21 15:00:00
21/03/2004,16.00.00,1.9,1208.0,6.9,853.0,98.0,1060.0,89.0,1506.0,647.0,20.3,38.0,0.8942,2004-03-21 16:00:00
21/03/2004,17.00.00,2.3,1306.0,9.0,938.0,132.0,961.0,105.0,1607.0,762.0,19.4,41.3,0.9206,2004-03-21 17:00:00
21/03/2004,18.00.00,3.8,1546.0,15.1,1151.0,173.0,769.0,116.0,1874.0,1122.0,18.5,43.8,0.9252,2004-03-21 18:00:00
21/03/2004,19.00.00,3.5,1501.0,12.6,1071.0,185.0,823.0,119.0,1744.0,1130.0,17.8,48.1,0.9689,2004-03-21 19:00:00
21/03/2004,20.00.00,4.3,1605.0,15.1,1153.0,266.0,769.0,144.0,1840.0,1637.0,17.9,46.9,0.952,2004-03-21 20:00:00
21/03/2004,21.00.00,2.8,1316.0,9.9,974.0,188.0,883.0,123.0,1673.0,1272.0,17.4,49.1,0.9688,2004-03-21 21:00:00
21/03/2004,22.00.00,1.9,1195.0,8.0,898.0,122.00000000000001,933.0,105.0,1594.0,1098.0,17.0,51.7,0.9914,2004-03-21 22:00:00
21/03/2004,23.00.00,1.9,1211.0,7.9,896.0,112.0,920.0,93.0,1624.0,1066.0,16.4,55.1,1.0198,2004-03-21 23:00:00
22/03/2004,00.00.00,1.7,1161.0,6.1,815.0,93.0,995.0,86.0,1582.0,909.0,16.1,60.0,1.0919,2004-03-22 00:00:00
22/03/2004,01.00.00,1.5,1095.0,5.1,767.0,74.0,1050.0,76.0,1547.0,818.0,15.8,60.5,1.0805,2004-03-22 01:00:00
22/03/2004,02.00.00,0.6000000000000003,897.0,1.6999999999999993,563.0,22.99999999999997,1417.0,33.0,1355.0,472.0,16.3,57.0,1.0491,2004-03-22 02:00:00
22/03/2004,03.00.00,0.40000000000000013,842.0,0.6999999999999993,468.0,44.19999999999999,1813.0,48.8,1274.0,394.0,16.9,53.9,1.0309,2004-03-22 03:00:00
22/03/2004,04.00.00,0.5199999999999998,854.0,0.8000000000000007,481.0,17.0,1756.0,27.0,1304.0,396.0,16.1,55.9,1.0153,2004-03-22 04:00:00
22/03/2004,05.00.00,0.30000000000000004,845.0,0.6999999999999993,472.0,15.0,1786.0,23.0,1278.0,378.0,16.5,53.9,1.0049,2004-03-22 05:00:00
22/03/2004,06.00.00,0.6000000000000003,942.0,2.0,586.0,41.0,1480.0,46.0,1373.0,432.0,16.4,54.0,0.9979,2004-03-22 06:00:00
22/03/2004,07.00.00,1.2,1090.0,5.1,768.0,86.0,1072.0,76.0,1538.0,699.0,15.7,57.6,1.0195,2004-03-22 07:00:00
22/03/2004,08.00.00,3.6,1514.0,17.7,1230.0,226.0,732.0,116.0,1996.0,1252.0,15.8,53.7,0.9571,2004-03-22 08:00:00
22/03/2004,09.00.00,3.7,1379.0,18.4,1252.0,214.0,711.0,115.0,1962.0,1237.0,17.4,42.1,0.8281,2004-03-22 09:00:00
22/03/2004,10.00.00,1.8,1074.0,6.9,854.0,115.0,1032.0,83.0,1484.0,772.0,17.9,38.4,0.7793,2004-03-22 10:00:00
22/03/2004,11.00.00,1.6,1090.0,7.3,868.0,124.0,1026.0,87.0,1509.0,766.0,18.5,36.7,0.7764,2004-03-22 11:00:00
22/03/2004,12.00.00,1.9,1110.0,9.6,964.0,122.00000000000001,947.0,90.0,1577.0,829.0,21.0,29.6,0.7263,2004-03-22 12:00:00
22/03/2004,13.00.00,2.0,1102.0,10.4,994.0,107.0,955.0,87.0,1599.0,783.0,21.3,28.1,0.7067,2004-03-22 13:00:00
22/03/2004,14.00.00,2.2,1100.0,11.2,1021.0,133.0,952.0,99.0,1607.0,822.0,21.3,26.1,0.6539,2004-03-22 14:00:00
22/03/2004,15.00.00,2.1,1094.0,10.7,1003.0,130.0,965.0,99.0,1574.0,813.0,21.3,26.8,0.6681,2004-03-22 15:00:00
22/03/2004,16.00.00,2.3,1076.0,11.6,1034.0,150.0,964.0,101.0,1544.0,813.0,21.3,24.2,0.606,2004-03-22 16:00:00
22/03/2004,17.00.00,2.6,1152.0,12.4,1062.0,138.0,928.0,103.0,1606.0,850.0,20.2,28.5,0.6682,2004-03-22 17:00:00
22/03/2004,18.00.00,3.8,1407.0,18.3,1249.0,213.0,720.0,129.0,1932.0,1276.0,17.0,43.1,0.8264,2004-03-22 18:00:00
22/03/2004,19.00.00,4.4,1438.0,21.0,1325.0,232.0,678.0,143.0,1993.0,1401.0,15.6,47.4,0.8347,2004-03-22 19:00:00
22/03/2004,20.00.00,4.5,1425.0,21.0,1325.0,238.0,678.0,146.0,1965.0,1356.0,15.3,47.4,0.8178,2004-03-22 20:00:00
22/03/2004,21.00.00,3.3,1279.0,14.5,1131.0,180.0,775.0,124.0,1758.0,1243.0,14.5,49.7,0.8177,2004-03-22 21:00:00
22/03/2004,22.00.00,2.0,1132.0,8.4,916.0,128.0,920.0,113.0,1561.0,1083.0,13.9,52.0,0.8231,2004-03-22 22:00:00
22/03/2004,23.00.00,1.1,1006.0,4.3,729.0,65.0,1142.0,80.0,1370.0,795.0,14.5,49.4,0.8106,2004-03-22 23:00:00
23/03/2004,00.00.00,0.8999999999999999,982.0,3.8,700.0,53.0,1204.0,72.0,1359.0,735.0,13.8,51.4,0.8071,2004-03-23 00:00:00
23/03/2004,01.00.00,0.8,969.0,2.7,636.0,47.0,1271.0,63.99999999999999,1309.0,684.0,14.0,51.3,0.8163,2004-03-23 01:00:00
23/03/2004,02.00.00,0.7,941.0,2.5,621.0,51.0,1298.0,70.0,1330.0,714.0,13.0,56.8,0.8444,2004-03-23 02:00:00
23/03/2004,03.00.00,0.5,892.0,1.1999999999999993,522.0,59.80000000000001,1522.0,60.4,1285.0,456.0,11.0,70.0,0.9215,2004-03-23 03:00:00
23/03/2004,04.00.00,0.5800000000000001,855.0,0.8000000000000007,478.0,20.0,1701.0,31.0,1261.0,401.0,10.1,76.8,0.9483,2004-03-23 04:00:00
23/03/2004,05.00.00,0.30000000000000004,834.0,0.5999999999999996,459.0,13.000000000000028,1908.0,22.0,1212.0,361.0,8.8,80.5,0.9147,2004-03-23 05:00:00
23/03/2004,06.00.00,0.5,909.0,1.8000000000000007,567.0,33.0,1542.0,47.0,1287.0,418.0,9.6,75.4,0.9004,2004-03-23 06:00:00
23/03/2004,07.00.00,1.1,1061.0,4.6,745.0,103.0,1178.0,88.0,1429.0,616.0,9.8,75.0,0.9093,2004-03-23 07:00:00
23/03/2004,08.00.00,3.0,1441.0,14.2,1124.0,224.0,851.0,130.0,1829.0,1089.0,10.0,74.2,0.9117,2004-03-23 08:00:00
23/03/2004,09.00.00,3.8,1498.0,21.0,1325.0,244.0,684.0,132.0,2095.0,1329.0,11.2,69.7,0.9232,2004-03-23 09:00:00
23/03/2004,10.00.00,3.4,1343.0,16.2,1185.0,237.0,760.0,132.0,1857.0,1311.0,12.0,62.9,0.8803,2004-03-23 10:00:00
23/03/2004,11.00.00,3.0,1308.0,15.5,1166.0,220.0,792.0,131.0,1794.0,1236.0,12.8,55.8,0.821,2004-03-23 11:00:00
23/03/2004,12.00.00,2.7,1209.0,13.4,1097.0,207.0,837.0,129.0,1746.0,1147.0,13.1,54.8,0.8234,2004-03-23 12:00:00
23/03/2004,13.00.00,3.5,1310.0,16.9,1207.0,208.0,770.0,132.0,1847.0,1301.0,13.8,53.4,0.8351,2004-03-23 13:00:00
23/03/2004,14.00.00,2.8,1171.0,12.4,1064.0,160.0,881.0,110.0,1639.0,1097.0,16.0,42.4,0.7674,2004-03-23 14:00:00
23/03/2004,15.00.00,1.9,1112.0,10.1,980.0,131.0,924.0,99.0,1589.0,900.0,14.1,49.8,0.7971,2004-03-23 15:00:00
23/03/2004,16.00.00,2.0,1132.0,8.7,927.0,128.0,944.0,100.0,1570.0,781.0,12.0,61.1,0.8537,2004-03-23 16:00:00
23/03/2004,17.00.00,3.0,1225.0,13.8,1111.0,176.0,818.0,122.0,1719.0,1013.0,13.6,54.6,0.8465,2004-03-23 17:00:00
23/03/2004,18.00.00,1.9,1065.0,9.3,953.0,107.0,962.0,97.0,1514.0,790.0,13.7,49.5,0.7695,2004-03-23 18:00:00
23/03/2004,19.00.00,2.7,1236.0,13.0,1084.0,131.0,854.0,112.0,1688.0,1059.0,11.7,57.1,0.7822,2004-03-23 19:00:00
23/03/2004,20.00.00,3.3,1309.0,14.3,1126.0,166.0,812.0,128.0,1722.0,1205.0,11.5,58.2,0.7867,2004-03-23 20:00:00
23/03/2004,21.00.00,1.7,1089.0,7.6,884.0,89.0,1006.0,101.0,1487.0,975.0,12.6,54.2,0.7881,2004-03-23 21:00:00
23/03/2004,22.00.00,1.3,1000.0,5.3,776.0,81.0,1141.0,96.0,1375.0,896.0,12.0,54.9,0.7664,2004-03-23 22:00:00
23/03/2004,23.00.00,1.3,1041.0,5.4,782.0,78.0,1105.0,86.0,1425.0,911.0,11.0,61.4,0.8057,2004-03-23 23:00:00
24/03/2004,00.00.00,1.2,1045.0,4.9,756.0,70.0,1137.0,85.0,1411.0,902.0,11.1,62.2,0.8199,2004-03-24 00:00:00
24/03/2004,01.00.00,1.1,997.0,4.6,744.0,76.0,1151.0,79.0,1405.0,832.0,10.8,62.5,0.8082,2004-03-24 01:00:00
24/03/2004,02.00.00,0.8999999999999999,948.0,2.7,634.0,43.0,1320.0,61.0,1326.0,715.0,11.3,60.0,0.8025,2004-03-24 02:00:00
24/03/2004,03.00.00,0.6000000000000003,878.0,1.5999999999999996,551.0,59.80000000000001,1493.0,60.4,1272.0,683.0,10.6,61.6,0.7856,2004-03-24 03:00:00
24/03/2004,04.00.00,1.0799999999999998,908.0,1.6999999999999993,559.0,44.0,1477.0,66.0,1287.0,721.0,10.2,62.7,0.7813,2004-03-24 04:00:00
24/03/2004,05.00.00,0.6000000000000003,892.0,1.1999999999999993,522.0,34.0,1572.0,54.0,1255.0,648.0,10.899999999999999,58.6,0.7628,2004-03-24 05:00:00
24/03/2004,06.00.00,0.8,954.0,1.6999999999999993,561.0,43.0,1496.0,57.0,1255.0,612.0,10.8,57.2,0.7382,2004-03-24 06:00:00
24/03/2004,07.00.00,1.2,1045.0,4.8,751.0,79.0,1186.0,75.0,1403.0,800.0,10.4,59.2,0.7455,2004-03-24 07:00:00
24/03/2004,08.00.00,3.1,1383.0,13.8,1109.0,174.0,832.0,97.0,1706.0,1173.0,11.0,57.3,0.7501,2004-03-24 08:00:00
24/03/2004,09.00.00,4.4,1597.0,23.7,1395.0,235.0,652.0,110.0,2080.0,1519.0,11.2,56.9,0.7565,2004-03-24 09:00:00
24/03/2004,10.00.00,3.4,1318.0,14.2,1124.0,218.0,762.0,113.0,1770.0,1287.0,12.1,54.9,0.7734,2004-03-24 10:00:00
24/03/2004,11.00.00,1.7,1138.0,8.0,898.0,136.0,950.0,88.0,1505.0,966.0,15.1,44.3,0.7535,2004-03-24 11:00:00
24/03/2004,12.00.00,1.5,1098.0,6.7,842.0,117.0,1012.0,85.0,1440.0,828.0,15.6,40.6,0.7146,2004-03-24 12:00:00
24/03/2004,13.00.00,1.7,1118.0,8.7,927.0,119.0,959.0,96.0,1477.0,825.0,16.9,34.6,0.6597,2004-03-24 13:00:00
24/03/2004,14.00.00,2.2,1170.0,10.8,1009.0,126.0,879.0,106.0,1566.0,872.0,16.6,35.6,0.6697,2004-03-24 14:00:00
24/03/2004,15.00.00,1.58,1112.0,6.7,842.0,100.0,1015.0,91.0,1494.0,680.0,11.3,63.9,0.8554,2004-03-24 15:00:00
24/03/2004,16.00.00,2.7,1390.0,11.4,1028.0,197.0,829.0,126.0,1730.0,1002.0,9.6,81.1,0.972,2004-03-24 16:00:00
24/03/2004,17.00.00,2.8,1353.0,13.4,1096.0,195.0,774.0,130.0,1783.0,1159.0,11.7,69.1,0.9497,2004-03-24 17:00:00
24/03/2004,18.00.00,2.7,1260.0,12.0,1050.0,156.0,828.0,111.0,1722.0,979.0,10.7,68.5,0.8794,2004-03-24 18:00:00
24/03/2004,19.00.00,4.5,1501.0,20.2,1302.0,247.0,681.0,134.0,2008.0,1311.0,10.7,67.3,0.8643,2004-03-24 19:00:00
24/03/2004,20.00.00,3.5,1273.0,14.4,1130.0,190.0,795.0,136.0,1744.0,1071.0,10.8,65.7,0.8486,2004-03-24 20:00:00
24/03/2004,21.00.00,2.6,1179.0,9.4,955.0,169.0,928.0,125.0,1571.0,899.0,10.3,66.3,0.8336,2004-03-24 21:00:00
24/03/2004,22.00.00,1.7,1047.0,5.9,809.0,118.0,1064.0,108.0,1435.0,766.0,10.1,66.9,0.8248,2004-03-24 22:00:00
24/03/2004,23.00.00,1.3,973.0,4.5,739.0,81.0,1186.0,87.0,1354.0,589.0,10.4,61.1,0.7717,2004-03-24 23:00:00
25/03/2004,00.00.00,1.3,997.0,4.5,737.0,80.0,1168.0,89.0,1341.0,631.0,10.3,59.9,0.7516,2004-03-25 00:00:00
25/03/2004,01.00.00,1.0,970.0,2.5,621.0,42.0,1400.0,58.0,1249.0,479.0,11.0,58.4,0.7686,2004-03-25 01:00:00
25/03/2004,02.00.00,0.7,902.0,1.8000000000000007,568.0,38.0,1450.0,54.0,1253.0,479.0,9.1,68.1,0.789,2004-03-25 02:00:00
